Travelemed, ,7-Mar-19,50,Great!,"Went to Ella for 4 days and always ended up at cafe Chill for a drink and food, such a nice place to sit for hours out of the sun looking at the views, especially on the third floor tree house style bar area. Really good food and amazing service. Staff (Gihan in particular) were all really nice and welcoming . Def recommend here"
,,,,,
melk21,"Brussels, Belgium",7-Mar-19,50,Great food great service,It s really a nice place to spend time. The food is excellent. Service by Nisha was great. Friendly staff.
,,,,,
Mildred A, ,7-Mar-19,50,"Very tasty food, good service and super athmospere!","You can choose between local and also ameican, italian and british menu! We tried local food and everything was very tasty!!! Asked for extra chilly and we got it ;) Our waiter Vidal was best - good humour and very fast:) Thank You!!!!"
,,,,,
Dani U,Ottawa,7-Mar-19,40,Great lunch/snack!,"I ate some very delicious bruschetta with pesto and my spouse had a chicken burger, both reasonably priced. In the evening the place is lively with a younger crowd and noisier than what we experienced at lunch."
,,,,,
foodie_tk, ,7-Mar-19,30,"Average food , very quick service","If you are looking for authentic Sri Lankan food, this is not the place to have it. If you want to eat some average quality safe food surrounded by just tourists then it is an ok place. Although we had a Sri Lankan traditional meal (the one mentioned in the lonely planet book) this was okish at best and was lacking the real Sri Lankan spice and flavour."
,,,,,
FionaR752,"Devon, UK",7-Mar-19,50,Friendly staff and good food and beer,Had a good meal here - lamprais and a beer and no complaints. Amazingly attentive staff and quick service. Came here 5 years ago when it was smaller and pleased to see it is still good in spite of increasing in size and becoming busier. Recommend.
,,,,,
john57104,"Newcastle, Australia",7-Mar-19,10,"Poor food , mouldy bread","Ordered a club sandwich, quick service. My wife took a bite of the sandwich and then we noticed the bread crust was covered in green fungus!!!! Very poor kitchen quality control..... Do not eat here, if the bread was like this what is the quality of the meats???? The restaurant was full of patrons, how many will be sick tomorrow??????"
,,,,,
pjacquoia,"Nuwara Eliya, Sri Lanka",6-Mar-19,50,Yummy food in Ella!,"Amazing lunch, atmosphere and service! Ranjith was very pleasant in his service and allowed me to order off menu! My prawn curry was delicious! One of my best Sri Lankan meals! I highly recommend this place"
,,,,,
dagreis57,"Chicago, Illinois",6-Mar-19,50,Best Burger I've had in Sri Lanka,The burgers are proper beef patties not the squished together over-fried weirdness you sometimes get here. The place is really efficient despite serving many people. My server Dinesh was very hospitable.
,,,,,
CFCBENJI,"Uxbridge, United Kingdom",6-Mar-19,50,"Great setting and decor, fienfldysevrice and good food","A good package of everything, went twice whilst in Ella, sat in their new third floor just opened. Friendly service, although could be slightly slow, but they are one of the most popular restaurants in Ella as so good, so take that as it is !! Good to have some music, gradually got louder a the night wnet on"
,,,,,
brentc527,"Vancouver, Canada",6-Mar-19,40,Great place to chill,"This is a huge 3 floor restaurant. The top floor offers been bag seating which is awesome after a hike. We went here a few times during our time in Ella and all of our food was great. The downside would be the extremely slow service. Most of Sri Lanka already has slow service but it gets ridiculously busy at Chill especially from dinner time until closing. The staff cannot keep up. It's best to come here earlier in the day if you want better service. Also, the water in the bathroom didn't work at all each time we were there."
,,,,,
Lucanova87, ,6-Mar-19,50,Place to chill in Ella,"This is the best restaurant in Ella. Nice ambience, excellent staff especially Upul,who took a great care of us. The food is tasty,service profesional and fast. Clean toilets. Would not go anywhere else."
,,,,,
192kristenp,"Aspen, Colorado",5-Mar-19,50,Upul- best guy in town!,"We had a wonderful visit to Cafe Chill while passing through Ella. The food was delicious and the ambiance was very cool. Upul, our server, was incredibly attentive and kind. Would highly recommend to anyone in Ella and the surrounding towns. Worth the trip!"
,,,,,
Psnjc032,"Ljubljana, Slovenia",5-Mar-19,50,"Great vibe, amazing staff","We were walking through Ella and decided to hop in to the most crowded place that seemed to have a great vibe. And so it did! They took us upstairs, amazingly attentive staff made sure we felt completely at home. The juices were great."
,,,,,
JanandVan,"Ludwigshafen, Germany",5-Mar-19,50,"Good lunch, great service","We had a really good lunch here, overlooking the open kitchen. Portions were well sized and the food delicious. Service from Rumesh who was waiting our table was excellent, helping us getting the right non spicy dish for our five year old!"
,,,,,
pinkerrific,"Sydney, Australia",5-Mar-19,40,Loved it!,"Loved the whole concept of great chill music as a backdrop to wooden floors, shoes off, big tv screens and beanbags (as well as regular chairs and tables). The decor is so great and the service absolutely excellent. Had some of the best service here in our whole 2 weeks in Sri Lanka. It is a drawcard for backpackers and hip young things so we were lucky to strike it when it wasn't too busy. That said their was a french family with 2 exuberant boys who kept pounding out of their bean bags and running all over the place. With wooden floors everything tends to shake a bit which was a tad unpleasant. Nice menu but very limited choices given how much western food is listed in it. We didn't go to Sri Lanka to eat western food. We both ordered the prawn curry and I checked the heat level first - not spicy at all madam I was told. Well holy moly it packed a punch! But is was just so deliciously full of flavour that I was determined to conquer my wimpy taste buds and soldier on. The waiter was so apologetic and raced off to procure some yogurt. The vanilla probiotic yogurt was very odd but a mango lassie followed which was perfect and I finished most of it. The lassie and yogurt was complementary. The cocktails were also fabulous and I could imagine spending an afternoon here, drinking and grazing, should I be stuck in Ella for any length of time. There really isn't anything in Ella - just the end of the train line and this great cafe."
,,,,,
kathymE5210IR,"Calgary, Canada",5-Mar-19,30,Just ok,"During our travels in Sri Lanka, we found that if you order traditional/native dishes, you will almost always have a better experience than if you order ""western"" food. In the case of Cafe Chill, we actually found that neither was good. My fiance ordered Sri Lankan food and I had a chicken burger (I was having a hankering for fries!). They weren't very tasty and was dry and flavourless. Cafe Chill definitely had the most lively vibe of all the restaurants on the busy strip (made for tourists) so that sort of made up for the mediocre food. Our experience was not what was advertised in the Lonely Planet! Would not go unless you're looking for a lively spot and drinking establishment."
,,,,,
iyavill,"Los Angeles, California",5-Mar-19,50,A Must Stop in Ella,"We ended up at Chill Cafe the first time per our driver’s recommendation. It may seem touristy but we loved the ambiance (make sure to go to the top level), the food (try the traditional Sri Lankan dishes), and the service! Nisha, our server was the best! He was attentive, friendly, and gave us recommendations that were on point! We happened to be in the area the next day and just had to stop by Chill Cafe again. Nisha helped us again with our quick to-go/takeaway orders. Thanks, Nisha, for going over and beyond to help us out. Much appreciated!"
,,,,,
courtney1981,"Vancouver, Canada",5-Mar-19,50,Fun spot!,"Read about Cafe Chill in The Lonely Planet. We wanted somewhere lively, with good Sri Lankan food. Cafe Chill was exactly that! The place was packed on a Tuesday night. We tried their specialty, lamprais, which was delicious. Thanks to our server Rumesh for the great service!"
,,,,,
D3214BHrichardj,"Oxford, United Kingdom",5-Mar-19,40,Decent place for Western food,Cool atmosphere. Service average as it took time to get served. Cost above average. Food good quality. Worth checking out.
,,,,,
LMNMN,Minnesota,4-Mar-19,50,Good burger,After three weeks of travel in India and Sri Lanka we were so ready for a good burger and fries and Chill was just what we were looking for. The food was good and the mint ice tea was amazing. We sat upstairs where it was cool and comfortable. Our service was good and they have clean nice restrooms. What more could a weary traveler want.
